date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en
1/1/2021,215.6933981,192.6829075,140.2037435,1229.422994,79.27578251,722.7847164,lapuz sur
1/1/2021,341.3543074,0,51.95692993,1788.775886,562.129124,452.1799283,rizal (la paz)
1/1/2021,370.5113032,644.2985982,288.1393986,1678.023934,1316.155072,167.4090785,timawa tanza i
1/1/2021,0,63.38726497,0,1097.423456,334.4308163,446.1191474,sampaguita
1/1/2021,1097.978832,1453.130259,82.6859579,97.54925947,596.1770964,2014.705288,general hughes-montes
1/1/2021,477.018352,100.5507761,0,1970.987893,776.2091584,430.2749034,divinagracia
1/1/2021,0,0,0,439.7941787,150.6201924,2223.288995,san isidro (jaro)
1/1/2021,4611.765054,599.2563543,0,3762.557524,432.8142672,4670.265508,santo domingo
1/1/2021,626.7973794,1120.386374,0,796.6112621,61.39294624,992.6147292,bakhaw
1/1/2021,594.3660423,1124.883113,0,918.1068712,417.9844344,847.9991361,san vicente
1/1/2021,1213.841101,838.4613841,69.47270763,1273.521071,298.894629,1359.950373,compania
1/1/2021,1412.532547,168.5449065,5.995174718,91.90744652,178.8522278,1339.260964,airport (tabucan airport)
1/1/2021,0,52.49833391,0,1748.982797,1038.764328,166.5028932,magsaysay village
1/1/2021,429.0553245,262.1820061,16.28733653,1369.860307,195.7298198,1008.615737,punong-lapuz
1/1/2021,106.8715429,212.8508691,56.08393994,1812.717424,665.5187075,100.131811,luna (la paz)
1/1/2021,407.1237065,18.80023308,24.72260277,1307.181784,931.0823027,41.62656625,inday
1/1/2021,1922.818277,1192.952346,714.9078935,1681.233156,1510.830767,1762.489366,ingore
1/1/2021,51.50746705,381.14841,0,398.8211084,168.8682534,2546.740684,dungon b
1/1/2021,550.9014236,355.2842011,98.19836646,1537.816681,986.7774767,245.3317679,malipayon-delgado
1/1/2021,956.2487921,1194.350134,0,310.2105981,515.817891,1942.776786,zamora-melliza
1/1/2021,557.2714667,152.6017742,114.6795246,1756.700585,600.1594748,655.2730494,aguinaldo
1/1/2021,153.1865379,0,0,1207.282443,590.0656967,495.2807088,san agustin
1/1/2021,295.6386719,342.1582958,66.39345837,2516.658507,1448.548528,221.7655044,gustilo
1/1/2021,1399.680792,988.3082172,357.3955712,2173.3779,266.4358561,4108.936374,ungka
1/1/2021,563.8509115,325.1542126,239.7811116,267.3025289,416.4599816,2721.447492,phhc block 17
1/1/2021,0,244.743575,0,970.8898617,118.9536537,438.6535905,danao
1/1/2021,593.1878037,399.5016686,0,1512.183985,989.3659626,287.9030159,tanza-esperanza
1/1/2021,457.2347181,514.8957521,167.4928563,944.8534376,1325.571021,561.1510153,kasingkasing
1/1/2021,508.8186113,838.8772783,80.40047912,364.3202125,0,1226.090205,nonoy
1/1/2021,350.515709,2000.67242,0,0,1705.601039,1699.511637,balabago
1/1/2021,0,557.9013267,0,991.1984453,1504.554409,0,east timawa
1/1/2021,0,1687.19799,0,590.3294211,2064.850282,2936.72292,m. v. hechanova
1/1/2021,1512.44138,1144.625791,17.26453299,1495.621168,755.9188489,2217.317625,mansaya-lapuz
1/1/2021,48.77048864,452.3263865,0,749.5170613,1532.817448,0,taal
1/1/2021,732.5715346,897.3649634,273.1956686,1020.666209,591.7125462,809.1151701,rizal palapala i
1/1/2021,481.0967807,1088.067271,311.1460034,631.1267406,661.4364634,1765.471182,maria cristina
1/1/2021,1799.433798,2542.262803,177.8536148,814.3381601,2319.522341,2353.348536,hinactacan
1/1/2021,864.6171266,1529.755984,86.43114764,773.1495222,675.5708752,951.8877738,benedicto (jaro)
1/1/2021,2837.098479,217.5804495,156.8698425,2132.80967,245.6597346,2934.543822,dulonan
1/1/2021,0,528.6020783,0,1651.80299,950.5065826,325.7727534,montinola
1/1/2021,3088.474248,0,0,2223.604577,168.1640288,3134.771064,san jose (arevalo)
1/1/2021,346.4049969,737.4490399,0,826.8584155,753.9050079,1063.170497,tabuc suba (jaro)
1/1/2021,255.2589841,665.5140283,211.8325509,155.2689154,169.0471277,1965.067798,santa rosa
1/1/2021,978.2507928,494.1703891,261.2529999,2353.548503,1034.761452,829.7949728,baldoza
1/1/2021,156.6831937,332.3379604,266.8165342,1012.864164,442.1664599,818.0083321,liberation
1/1/2021,362.7383815,60.46618178,55.65525423,1970.987893,776.2091584,430.2777348,macarthur
1/1/2021,822.3412377,721.2583748,425.2013009,942.7529634,103.4035994,1636.663453,legaspi dela rama
1/1/2021,648.5436753,114.7198595,3.072658686,2054.86079,762.6718843,480.0620246,lopez jaena sur
1/1/2021,699.8179763,1007.973382,425.1068421,633.3600615,290.664761,1212.510178,rima-rizal
1/1/2021,814.139256,205.5256836,208.1417091,1564.667704,266.6499972,1046.664262,don esteban-lapuz
1/1/2021,610.7966735,931.8551942,498.6960591,1371.426305,1284.15135,801.7068356,west habog-habog
1/1/2021,828.585805,1053.264805,97.07467623,350.2720052,389.5699517,1747.389313,muelle loney-montes
1/1/2021,262.0086622,602.5048642,331.3437559,760.3314207,223.0930895,1008.81644,roxas village
1/1/2021,999.4600486,1586.314768,44.95485505,722.1168361,335.3011164,1236.339757,seminario (burgos jalandoni)
1/1/2021,2799.617426,5178.626373,273.7053047,701.4473923,0,5685.02429,buntatala
1/1/2021,1541.683642,1927.066568,0,745.7820543,2757.143303,1655.420658,banuyao
1/1/2021,207.6986853,853.3969797,153.1608125,384.9287881,368.7076508,1481.930734,arguelles
1/1/2021,324.3346396,619.8990577,8.513938222,748.5948257,287.0561081,1292.543357,yulo-arroyo
1/1/2021,822.8744273,1566.196559,179.6803928,468.8072069,27.71130009,1486.828603,calubihan
1/1/2021,939.4487919,146.2159122,0,603.1812773,629.5503116,988.8548371,north avanceña
1/1/2021,498.0756209,1033.700075,458.1309704,1457.829307,1678.091239,702.0740083,south baluarte
1/1/2021,275.9486206,640.3837883,43.12966271,497.2345238,22.59993245,1327.968332,magsaysay
1/1/2021,26.34494523,147.4261361,25.95331788,937.3472495,0,497.0972074,president roxas
1/1/2021,1527.719691,1133.462277,0,1598.552599,337.6523856,1672.180639,calumpang
1/1/2021,270.0670166,939.1795358,0,1202.675612,755.3085039,417.0122863,our lady of fatima
1/1/2021,105.9092904,2466.321442,0,0,1612.369528,3231.953938,buhang
1/1/2020,546.7736224,822.2140555,241.2820503,847.0294892,401.4883373,770.4641664,flores
1/1/2020,255.2589841,624.5045971,211.8325509,155.2689154,169.0471277,1965.067798,santa rosa
1/1/2020,1527.719691,1133.462277,0,1598.552599,571.0374681,1672.180639,calumpang
1/1/2020,978.2507928,494.1703891,26.65941134,1785.818241,1034.761452,829.7949728,baldoza
1/1/2020,26.34494523,147.4261361,39.28554702,731.5179443,0,497.0972074,president roxas
1/1/2020,275.9486206,640.3837883,43.12966271,497.2345238,22.59993245,1327.968332,magsaysay
1/1/2020,498.0756209,1033.700075,768.4368664,1457.829307,1678.091239,702.0740083,south baluarte
1/1/2020,939.4487919,146.2159122,0,603.1812773,629.5503116,988.8548371,north avanceña
1/1/2020,822.8744273,970.2916628,179.6803928,468.8072069,701.7241944,1486.828603,calubihan
1/1/2020,3088.474248,0,0,2223.604577,168.1640288,3134.771064,san jose (arevalo)
1/1/2020,324.3346396,619.8990577,8.513938222,748.5948257,287.0561081,1292.543357,yulo-arroyo
1/1/2020,1541.683642,2179.952495,0,745.7820543,2835.474776,1655.420658,banuyao
1/1/2020,2799.617426,5178.626373,272.9975979,2586.018544,0,5685.02429,buntatala
1/1/2020,993.7602726,1348.570168,44.95485505,722.1168361,930.9407608,1236.339757,seminario (burgos jalandoni)
1/1/2020,262.0086622,602.5048642,331.3437559,760.3314207,223.0930895,1008.81644,roxas village
1/1/2020,828.585805,1053.264805,97.07467623,350.2720052,389.5699517,1747.389313,muelle loney-montes
1/1/2020,610.7966735,931.8551942,517.2770634,1371.426305,1284.15135,801.7068356,west habog-habog
1/1/2020,862.3960053,205.5256836,88.16771814,1564.667704,266.6499972,1046.664262,don esteban-lapuz
1/1/2020,699.8179763,1007.973382,425.1068421,633.3600615,290.664761,1212.510178,rima-rizal
1/1/2020,207.6986853,853.3969797,153.1608125,384.9287881,368.7076508,1481.930734,arguelles
1/1/2020,153.1865379,0,0,424.4236359,590.0656967,495.2807088,san agustin
1/1/2020,295.6386719,648.9187759,66.39345837,1360.021082,1448.548528,221.7655044,gustilo
1/1/2020,1399.680792,988.3082172,357.3955712,2173.3779,266.4358561,4108.936374,ungka
1/1/2020,1427.645619,1703.024367,449.9865173,1819.156195,2267.744089,1535.329026,san isidro (la paz)
1/1/2020,346.4049969,737.4490399,0,826.8584155,753.9050079,1063.170497,tabuc suba (jaro)
1/1/2020,1029.469293,95.54642683,96.29381348,342.3589795,910.431764,1049.311954,north san jose
1/1/2020,0,528.6020783,29.33270433,747.3679127,1738.727878,325.7727534,montinola
1/1/2020,2837.098479,217.5804495,159.5729279,2132.80967,710.7440572,2934.543822,dulonan
1/1/2020,864.6171266,1529.755984,162.8411114,773.1495222,960.3867977,951.8877738,benedicto (jaro)
1/1/2020,1799.433798,2647.974856,175.0336526,814.3381601,2319.522341,2353.348536,hinactacan
1/1/2020,481.0967807,1088.067271,310.7091699,631.1267406,661.4364634,1765.471182,maria cristina
1/1/2020,732.5715346,897.3649634,273.1956686,1020.666209,591.7125462,809.1151701,rizal palapala i
1/1/2020,48.77048864,452.3263865,0,749.5170613,1532.817448,0,taal
1/1/2020,1632.3898,1144.625791,17.26453299,1495.621168,755.9188489,2217.317625,mansaya-lapuz
1/1/2020,0,1687.19799,0,644.6127712,2064.850282,2936.72292,m. v. hechanova
1/1/2020,0,557.9013267,181.5091771,991.1984453,1504.554409,0,east timawa
1/1/2020,350.515709,2000.67242,0,0,1705.601039,1699.511637,balabago
1/1/2020,508.8186113,838.8772783,80.40047912,364.3202125,0,1226.090205,nonoy
1/1/2020,457.2347181,514.8957521,431.6055547,944.8534376,1325.571021,561.1510153,kasingkasing
1/1/2020,593.1878037,399.5016686,0,1058.629532,989.3659626,287.9030159,tanza-esperanza
1/1/2020,0,244.743575,0,514.5171918,118.9536537,438.6535905,danao
1/1/2020,563.8509115,325.1542126,239.7811116,267.3025289,556.7022321,2721.447492,phhc block 17
1/1/2020,961.2579607,721.2583748,261.3897997,942.7529634,103.4035994,1636.663453,legaspi dela rama
1/1/2020,362.7383815,116.6682922,170.8071169,950.9610999,776.2091584,430.2777348,macarthur
1/1/2020,156.6831937,332.3379604,281.5095232,978.6378865,442.1664599,818.0083321,liberation
1/1/2020,557.2714667,152.6017742,114.6795246,1097.788884,600.1594748,655.2730494,aguinaldo
1/1/2020,758.3317855,1393.61569,265.0360448,719.2563842,835.8364761,1469.813631,democracia
1/1/2020,1760.804243,799.9072315,0,887.4570438,1060.483461,3883.077566,hibao-an sur
1/1/2020,1922.818277,1192.952346,0,1681.233156,1510.830767,1762.489366,ingore
1/1/2020,407.1237065,18.80023308,24.72260277,481.4213383,931.0823027,41.62656625,inday
1/1/2020,106.8715429,212.8508691,56.08393994,328.9938256,665.5187075,100.131811,luna (la paz)
1/1/2020,462.379691,262.1820061,16.28733653,1223.813052,195.7298198,1008.615737,punong-lapuz
1/1/2020,0,52.49833391,0,231.2724582,1269.718263,166.5028932,magsaysay village
1/1/2020,1412.532547,0,5.995174718,91.90744652,1308.301383,1339.260964,airport (tabucan airport)
1/1/2020,1213.841101,838.4613841,69.47270763,1273.521071,298.894629,1359.950373,compania
1/1/2020,599.3982338,1124.883113,0,918.1068712,1136.219822,847.9991361,san vicente
1/1/2020,641.3313055,876.7156777,0,796.6112621,1029.42716,992.6147292,bakhaw
1/1/2020,4611.765054,599.2563543,0,3762.557524,432.8142672,4670.265508,santo domingo
1/1/2020,0,0,0,439.7941787,150.6201924,2223.288995,san isidro (jaro)
1/1/2020,477.018352,162.9483851,0,1159.974432,776.2091584,430.2749034,divinagracia
1/1/2020,1097.978832,1453.130259,17.75758972,97.54925947,596.1770964,2014.705288,general hughes-montes
1/1/2020,0,63.38726497,0,443.5803813,334.4308163,446.1191474,sampaguita
1/1/2020,370.5113032,644.2985982,288.1393986,1303.515455,1316.155072,167.4090785,timawa tanza i
1/1/2020,341.3543074,0,51.95692993,803.9407971,562.129124,452.1799283,rizal (la paz)
1/1/2020,278.1767622,192.6829075,140.2037435,961.12873,79.27578251,722.7847164,lapuz sur
1/1/2020,708.1824759,1065.429711,0,186.6692017,161.1134982,1468.564479,maria clara
1/1/2020,105.9092904,2466.321442,0,233.37997,1612.369528,3231.953938,buhang
1/1/2020,2851.19418,630.9254337,0,2576.452849,940.2987091,2983.411431,calaparan
1/1/2020,20.44002938,644.9803992,301.7644244,1027.111984,1521.006901,76.53352901,west timawa
1/1/2020,956.2487921,1194.350134,0,310.2105981,515.817891,1942.776786,zamora-melliza
1/1/2020,550.9014236,355.2842011,98.19836646,995.3961414,986.7774767,245.3317679,malipayon-delgado
1/1/2020,51.50746705,381.14841,0,398.8211084,168.8682534,2546.740684,dungon b
1/1/2020,678.6494716,575.7373003,326.2170191,1034.05437,992.0940052,853.7714794,habog-habog salvacion
1/1/2020,573.6824926,444.151762,158.5932258,344.8621814,494.9859212,2417.745407,phhc block 22 nha
1/1/2020,207.2543202,877.7083159,59.47029103,1211.256509,1932.836896,223.8162186,javellana
1/1/2020,368.0438392,1062.219091,15.71835777,275.2905398,415.8337378,1624.851253,fajardo
1/1/2020,1532.592005,4094.226178,0,976.1399883,902.5998653,4028.368148,bito-on
1/1/2020,457.2347181,354.4589075,267.55238,791.2780355,1253.251369,557.9287618,poblacion molo
1/1/2020,1309.483124,441.928912,110.9141906,506.0500446,509.6647627,1357.412294,south san jose
1/1/2020,1034.317178,490.3191139,219.32316,1183.495347,249.745583,1562.681178,lapuz norte
1/1/2020,53.36796234,420.4172214,0,863.9482701,1217.085574,0,magdalo
1/1/2020,1559.757103,3118.493216,0,2321.45829,898.5153372,4948.387299,lanit
1/1/2020,0,590.5693595,0,63.93856894,0,2102.550701,dungon a
1/1/2020,350.9920964,615.9273453,396.7273078,908.2130272,400.9374067,854.8116663,san jose (city proper)
1/1/2020,356.8555528,1324.598619,0,784.6406962,1723.910951,2171.34886,quintin salas
1/1/2020,531.7436735,774.0983429,161.4764696,1220.803785,842.8346297,368.745705,baybay tanza
1/1/2020,1679.237814,0,0,0,1619.325328,2319.240489,oñate de leon
1/1/2020,449.318491,796.0776927,77.81731563,404.8717068,290.1774037,1466.549341,arsenal aduana
1/1/2020,484.9885595,133.2080128,190.2518045,637.0196028,559.860398,2911.529425,dungon
1/1/2020,2281.409121,179.9184536,0,594.0782579,1684.326377,2507.19355,calahunan
1/1/2020,648.5436753,114.7198595,0,1371.877642,762.6718843,480.0620246,lopez jaena sur
1/1/2020,564.2509633,431.3190282,0,1076.752523,745.1776895,448.9756265,jalandoni-wilson
1/1/2020,1476.421854,1591.671244,78.57772942,682.3476641,940.1287259,2371.851073,veterans village
1/1/2020,4270.730061,0,0,3768.676462,159.3043402,4386.037707,santo niño sur
1/1/2020,328.5210023,369.9185419,224.9324407,973.2811837,585.9023249,648.5290961,hipodromo
1/1/2020,1106.23261,1456.962614,0,370.0121006,668.4168114,2105.407242,santo rosario-duran
1/1/2020,249.7044655,782.2448101,28.55899797,896.0481561,1525.480234,498.8809173,our lady of lourdes
1/1/2020,758.8491565,1436.442677,19.64116128,515.9099255,696.6105987,1455.408325,"libertad, santa isabel"
1/1/2020,116.1630176,167.1070693,51.75039111,735.3369227,942.9333157,162.1950887,railway
1/1/2020,1484.368631,728.6285985,0,978.5443096,0,1571.786375,north fundidor
1/1/2020,1675.192702,1264.491636,0,1417.220767,802.0933478,2328.391115,obrero-lapuz
1/1/2020,490.7964024,674.5047374,223.7116138,1052.619784,565.9188844,714.3074257,gloria
1/1/2020,670.1250238,1179.128153,232.6131102,862.0946183,892.8095754,1736.66238,simon ledesma
1/1/2020,177.2228722,798.1330164,108.1084208,511.9071147,451.1623119,2070.156241,lopez jaena (jaro)
1/1/2020,0,344.6024697,0,735.3369227,1088.925675,40.57707672,san nicolas
1/1/2020,593.9068309,208.9985085,0,1241.789497,15.07104081,1099.099458,jalandoni estate-lapuz
1/1/2020,544.1199177,1263.39932,363.3321946,1354.125648,1542.657243,547.8874277,marcelo h. del pilar
1/1/2020,2489.769188,0,240.7187831,1422.932785,487.0503671,2486.115599,so-oc
1/1/2020,1293.213947,492.5523441,46.78226147,1542.728753,439.9464809,1208.170454,loboc-lapuz
1/1/2020,196.1002086,390.726699,0,542.0010099,1262.146499,499.851396,bolilao
1/1/2020,585.1159964,15.34368786,28.49299621,1258.150712,342.3849728,910.5572727,alalasan lapuz
1/1/2020,213.8549122,562.0639824,320.952163,1200.035042,1420.843999,40.01594009,infante
1/1/2020,1004.804131,986.5373083,0,1452.769246,795.6511619,1170.288371,san juan
1/1/2020,1352.464642,90.20466241,0,180.1061853,896.821675,1308.695757,navais
1/1/2020,425.6162839,195.1859591,108.0515443,856.6456877,1119.793816,64.98693714,mabolo-delgado
1/1/2020,499.6936996,363.7211178,196.9624947,975.7200106,776.6998103,457.7902327,delgado-jalandoni-bagumbayan
1/1/2020,858.0393802,0,0,1411.735148,475.388782,910.1342111,sinikway (bangkerohan lapuz)
1/1/2020,270.0670166,939.1795358,111.6447069,1202.675612,1417.004343,417.0122863,our lady of fatima
1/1/2020,254.0690662,604.8903484,162.8078191,632.2117183,52.68879522,1171.070345,kauswagan
1/1/2020,818.8167761,68.91112624,0,108.2944194,732.515729,1926.480777,abeto mirasol taft south (quirino abeto)
1/1/2020,492.422668,0,0,590.4656348,853.319494,337.91643,villa anita
1/1/2020,1273.412539,128.0063659,212.3590973,0,1298.57069,2808.323589,guzman-jesena
1/1/2020,936.3771165,3008.685952,67.20608047,1315.493863,1072.561561,4272.697579,camalig
1/1/2020,826.1955648,169.4529722,82.30025151,630.9910025,1007.849146,891.4366306,katilingban
1/1/2020,822.1215505,1471.282746,65.30825751,956.7160799,1157.336525,951.8877738,luna (jaro)
1/1/2020,108.6407452,770.2339172,88.65815404,1118.317958,1903.704754,240.4892114,san jose (jaro)
1/1/2020,534.643429,1409.473134,118.633512,1005.80704,1445.945035,600.0335717,cubay
1/1/2020,344.1732613,500.5667089,159.135913,1153.831391,1207.308517,30.80753124,timawa tanza ii
1/1/2020,348.3856672,876.4396402,158.3807228,700.2902951,658.2401911,1998.197718,san roque
1/1/2020,4650.573312,346.5224264,41.0462163,3867.631344,405.2261458,4722.407633,bonifacio (arevalo)
1/1/2020,2048.700161,942.4734008,58.01688083,1566.525507,21.51435303,2186.418448,south fundidor
1/1/2020,236.5386611,993.771438,40.72136055,1377.807786,2003.575407,219.4617071,san pedro (jaro)
1/1/2020,833.7421342,0,0,342.1292965,1232.974966,806.0447288,tap-oc
1/1/2020,939.5232871,3310.99057,0,950.4744402,449.6827484,4062.315759,balantang
1/1/2020,1000.418342,947.2731515,558.899633,1890.00493,671.8588923,3062.321951,tacas
1/1/2020,431.7948321,1080.669393,0,1129.893318,1819.716675,525.8064689,tabuc suba (la paz)
1/1/2020,1022.07332,1151.89709,94.94665565,692.9471171,917.9731056,1323.011926,desamparados
1/1/2020,799.556606,1134.946279,0,466.7559131,698.5848728,1458.027945,taytay zone ii
1/1/2020,166.7174689,829.8817377,429.4762199,1326.374729,1590.06726,277.6230241,cochero
1/1/2020,645.1336857,865.3814302,110.0565355,1755.22109,1525.197477,605.9485792,caingin
1/1/2020,3597.234672,117.1942209,0,3069.302237,145.2475238,3705.350135,yulo drive
1/1/2020,648.5196752,245.8464535,0,1304.634644,0,3396.116578,sambag
1/1/2020,549.1258212,534.7328939,48.78439762,1358.302517,1280.190321,299.2554343,lopez jaena norte
1/1/2020,4088.783383,12.63346547,54.77499168,3268.111026,0,4150.446755,santa filomena
1/1/2020,365.3753263,63.16179658,6.231637485,356.6918728,1319.228777,247.2558087,san pedro (molo)
1/1/2020,248.2483335,86.09767983,0,0,687.1488444,97.53964538,nabitasan
1/1/2020,1076.224541,924.2856371,0,1961.539241,1533.200322,1005.571641,ticud (la paz)
1/1/2020,0,244.8516874,0,1018.205404,1064.859787,3.639567062,burgos-mabini-plaza
1/1/2020,104.5232174,821.2213581,172.6574283,1358.713905,1645.58924,192.1256244,jereos
1/1/2020,509.3245649,822.125489,442.0099973,674.7318449,223.0531215,1064.066943,osmeña
1/1/2020,286.0332026,97.37016218,0,702.9729073,1210.441942,0,san felix
1/1/2020,790.8915239,1147.034361,0,0,297.7472095,1729.758556,ortiz
1/1/2020,1326.59341,1257.837929,155.2802467,791.4707677,633.5859715,2112.069996,concepcion-montes
1/1/2020,1036.838941,0,33.70269295,8.511201743,1015.857242,2625.354587,pale benedicto rizal (mandurriao)
1/1/2020,3529.584058,448.1279164,411.2986565,3148.252555,701.7864587,3655.479726,santo niño norte
1/1/2020,706.0509074,774.2805165,92.34357849,1393.728901,964.7663876,457.6487402,bonifacio tanza
1/1/2020,1020.565582,1401.449143,44.47583179,694.3909313,917.8388149,1331.150919,el 98 castilla (claudio lopez)
1/1/2020,3556.483623,0,0,2919.760463,161.7150316,3649.533467,quezon
1/1/2020,524.1281337,61.65117522,0,329.5769598,1207.017623,265.1577736,san rafael
1/1/2020,653.349961,720.7755977,47.72033947,1194.651932,739.4970471,520.706453,kahirupan
1/1/2020,408.7672802,554.3234824,33.98791782,600.8019163,79.37366788,1151.978301,progreso-lapuz
1/1/2020,702.1678449,133.8939059,171.2331301,369.4409744,576.3563489,1389.75979,buhang taft north
1/1/2020,190.5389452,8.629549708,0,694.9692818,640.2786215,348.0989287,laguda
1/1/2020,706.3656049,957.0760172,439.1497031,747.2267545,374.083209,971.1558173,rizal palapala ii
1/1/2020,791.1894825,806.4172947,110.8984232,1185.498696,751.0684966,610.6349346,rizal estanzuela
1/1/2020,469.3661232,913.7708588,421.040437,1542.734366,1353.212082,452.7903981,north baluarte
1/1/2020,0,0,0,282.0591879,984.2863481,0,bantud
1/1/2020,2675.599162,1871.093377,245.104988,2058.115951,1884.650383,5152.10475,hibao-an norte
1/1/2020,195.1750031,970.255494,0,0,111.1858056,1455.271979,cuartero
1/1/2020,1178.975453,1027.610595,294.2098471,897.2856333,451.4275217,1944.744882,monica blumentritt
1/1/2020,5520.084846,1230.878305,485.5106593,4581.195377,543.4522027,5562.226398,mohon
1/1/2020,5223.833341,342.5954503,45.61468954,4378.310136,0,5285.441107,santa cruz
1/1/2020,787.7554713,424.273085,0,861.0419191,529.7509366,899.2861729,san antonio
1/1/2020,231.8280212,826.2765079,482.6769225,1230.890529,1497.619691,424.7549691,east baluarte
1/1/2020,626.0201765,957.1206438,234.0558038,469.3417567,128.7195326,1278.870348,rizal ibarra
1/1/2020,790.1732422,117.2621569,0,0,1259.989997,647.9328501,tabucan
1/1/2020,1913.643415,4255.343857,0,1974.076556,0,5095.125538,tagbac
1/1/2020,11.83687186,332.4723928,0,836.3981758,309.5026931,988.5010362,edganzon
1/1/2020,681.9135958,553.3267518,27.69464491,1168.852374,0,1370.429642,libertad-lapuz
1/1/2020,717.5101315,1087.239888,298.7046469,1524.303842,1390.822589,887.4526154,molo boulevard
1/1/2019,324.3346396,619.8990577,8.513938222,748.5948257,287.0561081,1292.543357,yulo-arroyo
1/1/2019,822.8744273,692.6360011,182.6118683,468.8072069,701.7241944,1496.26487,calubihan
1/1/2019,939.4487919,146.2159122,97.58547451,603.1812773,629.5503116,988.8548371,north avanceña
1/1/2019,26.34494523,147.4261361,101.6295244,937.3472495,0,497.0972074,president roxas
1/1/2019,275.9486206,640.3837883,43.12966271,497.2345238,22.59993245,1327.968332,magsaysay
1/1/2019,207.6986853,360.0343502,153.1608125,384.9287881,368.7076508,1489.213865,arguelles
1/1/2019,978.2507928,494.1703891,26.65941134,2353.548503,1034.761452,829.7949728,baldoza
1/1/2019,498.0756209,1033.700075,768.4368664,1457.829307,1678.091239,702.0740083,south baluarte
1/1/2019,1541.683642,2179.952495,0,2878.516294,2835.474776,1645.689878,banuyao
1/1/2019,828.585805,1053.264805,97.07467623,350.2720052,0,1747.389313,muelle loney-montes
1/1/2019,993.7602726,919.2917514,80.10249701,722.1168361,930.9407608,1245.343355,seminario (burgos jalandoni)
1/1/2019,262.0086622,602.5048642,331.3437559,760.3314207,223.0930895,1008.81644,roxas village
1/1/2019,610.7966735,931.8551942,517.2770634,1371.426305,1284.15135,801.7068356,west habog-habog
1/1/2019,862.3960053,205.5256836,88.16771814,1564.667704,266.6499972,1046.664262,don esteban-lapuz
1/1/2019,699.8179763,1007.973382,425.1068421,633.3600615,290.664761,1212.510178,rima-rizal
1/1/2019,648.5436753,114.7198595,0,2054.86079,762.6718843,480.0620246,lopez jaena sur
1/1/2019,961.2579607,721.2583748,261.3897997,942.7529634,103.4035994,1636.663453,legaspi dela rama
1/1/2019,1527.719691,1133.462277,0,1598.552599,571.0374681,1672.180639,calumpang
1/1/2019,2799.617426,5178.626373,277.9835068,5810.612723,233.9472409,5678.571034,buntatala
1/1/2019,255.2589841,174.034271,211.8325509,155.2689154,169.0471277,1974.6423,santa rosa
1/1/2019,1029.469293,95.54642683,96.29381348,342.3589795,910.431764,1049.311954,north san jose
1/1/2019,153.1865379,0,0,1207.282443,590.0656967,495.2807088,san agustin
1/1/2019,362.7383815,116.6682922,170.8071169,1970.987893,776.2091584,430.2777348,macarthur
1/1/2019,0,528.6020783,29.33270433,1651.80299,1738.727878,321.7656256,montinola
1/1/2019,2837.098479,217.5804495,159.5729279,2132.80967,710.7440572,2934.543822,dulonan
1/1/2019,864.6171266,948.4844715,198.8784405,773.1495222,960.3867977,958.7705656,benedicto (jaro)
1/1/2019,1799.433798,2647.974856,175.0336526,3440.685027,2319.522341,2345.000959,hinactacan
1/1/2019,481.0967807,651.9329795,310.7091699,631.1267406,661.4364634,1772.239248,maria cristina
1/1/2019,732.5715346,897.3649634,273.1956686,1020.666209,591.7125462,809.1151701,rizal palapala i
1/1/2019,48.77048864,452.3263865,0,749.5170613,1532.817448,0,taal
1/1/2019,1632.3898,1144.625791,17.26453299,1495.621168,755.9188489,2217.317625,mansaya-lapuz
1/1/2019,0,1687.19799,0,2332.971605,2064.850282,2935.390598,m. v. hechanova
1/1/2019,0,557.9013267,181.5091771,991.1984453,1504.554409,0,east timawa
1/1/2019,350.515709,2000.67242,0,1976.640726,1705.601039,1693.056491,balabago
1/1/2019,508.8186113,838.8772783,80.40047912,364.3202125,0,1226.090205,nonoy
1/1/2019,457.2347181,514.8957521,431.6055547,944.8534376,1325.571021,561.1510153,kasingkasing
1/1/2019,593.1878037,399.5016686,0,1512.183985,989.3659626,287.9030159,tanza-esperanza
1/1/2019,0,244.743575,101.5817422,970.8898617,118.9536537,438.6535905,danao
1/1/2019,563.8509115,325.1542126,239.7811116,267.3025289,556.7022321,2730.98188,phhc block 17
1/1/2019,1399.680792,988.3082172,357.3955712,2173.3779,266.4358561,4115.610381,ungka
1/1/2019,295.6386719,648.9187759,66.39345837,2516.658507,1448.548528,221.7655044,gustilo
1/1/2019,3088.474248,231.7322882,0,2223.604577,168.1640288,3134.771064,san jose (arevalo)
1/1/2019,156.6831937,332.3379604,281.5095232,1012.864164,442.1664599,818.0083321,liberation
1/1/2019,546.7736224,822.2140555,241.2820503,847.0294892,401.4883373,770.4641664,flores
1/1/2019,956.2487921,1194.350134,0,310.2105981,104.6499351,1942.776786,zamora-melliza
1/1/2019,1760.804243,799.9072315,0,887.4570438,1060.483461,3883.077566,hibao-an sur
1/1/2019,1922.818277,1192.952346,0,2633.158877,1510.830767,1762.489366,ingore
1/1/2019,407.1237065,18.80023308,24.72260277,1307.181784,931.0823027,41.62656625,inday
1/1/2019,106.8715429,212.8508691,56.08393994,1812.717424,665.5187075,100.131811,luna (la paz)
